amount,type,latency,txn_count_last_30d,device_load,processing_decision
169.27,Transfer,103,0,51.51669339149335,cloud
6401.76,Deposit,13,18,75.0534436906724,edge
236.06,Withdrawal,12,1,29.789976128182353,edge
31.0,Transfer,14,0,94.07139283817472,cloud
57.31,Transfer,16,5,44.568726722801586,edge
2023.83,Deposit,9,6,69.54118390223711,edge
253.91,Payment,16,8,78.16883625209303,edge
2348.7,Withdrawal,36,1,54.90508712758263,cloud
1625.72,Deposit,6,0,90.3262288701431,cloud
103.57,Transfer,50,5,25.29749226064176,edge
282.67,Payment,15,12,89.83599206409282,cloud
46.29,Transfer,16,2,71.86106399345087,edge
5126.26,Payment,49,0,55.2794037744928,cloud
2266.26,Withdrawal,40,7,20.16174465290234,cloud
221.17,Withdrawal,31,13,23.89142498911552,edge
96.22,Deposit,9,4,15.706564848207545,edge
162.91,Deposit,18,1,90.37576009143471,cloud
6433.99,Withdrawal,51,9,18.695347115106856,cloud
3455.75,Deposit,8,6,83.1458172572071,cloud
63.52,Withdrawal,23,20,37.711870500342386,edge
241.5,Transfer,20,1,47.239606071580994,edge
75.52,Payment,51,7,30.335511022690504,edge
29.23,Payment,10,22,87.81662184373883,cloud
45.12,Payment,4,2,50.91230474455225,edge
16.22,Transfer,15,6,49.62051834563264,edge
471.36,Withdrawal,21,4,13.330438149133993,edge
29.72,Withdrawal,21,9,19.495551819841427,edge
423.65,Transfer,15,13,56.565783710606105,edge
319.46,Deposit,15,3,83.92984658347417,edge
210.15,Deposit,5,1,90.80153518633925,cloud
495.11,Payment,4,5,85.38836062707266,cloud
105.4,Transfer,13,4,88.18229808703472,cloud
22.53,Deposit,62,9,18.75902382354669,edge
1328.38,Deposit,25,3,68.48636320926248,edge
27.3,Payment,62,0,58.60154323053719,edge
445.85,Deposit,30,10,72.62745681696171,edge
231.06,Payment,11,11,68.06951038568715,edge
283.19,Withdrawal,10,0,90.24590991650778,cloud
465.76,Withdrawal,37,11,69.7134924769444,edge
6108.17,Deposit,24,1,42.27976906331079,cloud
319.2,Withdrawal,15,3,14.95405134353658,edge
277.8,Transfer,11,0,18.250329937806768,edge
208.83,Deposit,4,9,82.69131203367452,edge
473.22,Withdrawal,1,12,53.73248308199326,edge
360.56,Payment,7,1,56.44761512098649,edge
2873.85,Withdrawal,49,3,90.73368000772128,cloud
5410.19,Payment,17,2,82.22645069419522,cloud
210.68,Payment,18,4,60.78253093267621,edge
227.27,Withdrawal,41,7,74.40438310867069,edge
54.75,Withdrawal,20,7,74.62008034884227,edge
1268.93,Transfer,2,4,92.71254377843367,cloud
4665.21,Transfer,15,6,79.322752348976,cloud
370.99,Transfer,11,0,37.50474812284243,edge
443.44,Transfer,41,3,71.17516863228195,edge
392.72,Withdrawal,45,2,14.76575066359368,edge
8978.08,Transfer,28,9,75.92504239723213,cloud
286.18,Payment,12,0,19.102446476272213,edge
135.14,Withdrawal,11,9,75.39309117138785,edge
26.62,Withdrawal,15,1,72.48153736734912,edge
5274.29,Payment,19,8,29.548737496951905,cloud
8425.41,Payment,17,14,32.027112614875605,cloud
201.99,Withdrawal,3,7,91.34763390753538,cloud
411.58,Payment,22,1,82.63786765542574,edge
5993.58,Withdrawal,7,0,65.34562672064868,cloud
7385.08,Deposit,14,13,88.71114517564793,cloud
388.18,Transfer,10,6,34.86457122155362,edge
64.21,Deposit,13,3,76.68482955918388,edge
8167.28,Payment,17,4,42.88552984395712,cloud
140.1,Withdrawal,29,1,28.130246446277738,edge
2783.99,Deposit,5,0,19.682296695085725,edge
436.46,Payment,0,10,69.77991846095857,edge
6428.85,Withdrawal,16,2,74.42716029808138,cloud
4618.15,Payment,32,5,58.554043077501504,cloud
7228.45,Transfer,17,11,42.45189900552945,cloud
213.08,Payment,57,5,63.979733417396275,edge
7328.71,Deposit,33,1,88.90702454808556,cloud
235.1,Withdrawal,28,1,56.740212453953504,edge
471.21,Withdrawal,30,9,87.33929433514278,flagged
333.84,Transfer,16,1,85.46469672384339,cloud
419.19,Withdrawal,24,0,22.282840169639833,edge
72.57,Withdrawal,3,14,82.38467064342589,edge
4649.83,Transfer,19,1,41.11598159002579,cloud
8124.3,Transfer,30,1,89.4287918088425,cloud
42.74,Withdrawal,20,8,23.987295078875352,flagged
1717.98,Transfer,20,7,76.11096237014834,edge
467.1,Payment,19,1,79.34053501782827,edge
270.64,Transfer,21,0,46.57829591590046,edge
142.74,Withdrawal,15,2,57.760519484519996,edge
8057.19,Transfer,21,5,82.88141837389173,cloud
190.03,Payment,28,2,18.65855118320133,edge
77.43,Deposit,36,1,88.6261613482998,cloud
1501.42,Deposit,5,3,73.24577714080738,edge
290.08,Transfer,19,7,22.96807754861389,edge
422.9,Deposit,6,1,90.19938086293855,cloud
817.83,Transfer,18,0,84.35286519753178,edge
257.21,Transfer,51,7,34.09217567082912,edge
3533.45,Payment,38,2,82.29248318861188,cloud
255.02,Withdrawal,11,0,30.972709306264555,edge
209.15,Deposit,10,4,89.66921353704166,cloud
494.72,Deposit,15,5,82.19986597194101,edge
34.21,Payment,28,4,64.37539217798144,edge
327.18,Payment,2,8,44.8403527397394,edge
447.03,Deposit,11,1,10.65580454993583,edge
38.39,Payment,7,1,27.899351626285238,edge
210.22,Payment,23,0,75.05627583720609,edge
99.88,Payment,26,1,72.91377690731784,edge
124.16,Withdrawal,20,2,78.83880877918584,edge
328.02,Withdrawal,19,0,59.15785462437344,edge
4939.0,Transfer,44,19,31.604771394484512,edge
188.08,Payment,46,8,22.20077700182093,edge
236.25,Withdrawal,15,1,32.32807352685072,edge
8625.58,Withdrawal,24,11,75.80174194816827,cloud
9134.92,Payment,10,0,20.965000684649624,cloud
7392.12,Withdrawal,7,18,41.98740819973832,cloud
1552.05,Transfer,42,1,34.58234063618325,edge
480.27,Transfer,8,6,11.439120973780378,edge
332.5,Withdrawal,31,1,36.969085814580325,edge
8277.07,Deposit,17,2,23.276552049148165,cloud
428.5,Payment,20,2,45.6799290566375,edge
3540.08,Transfer,2,5,88.30188814865518,cloud
311.52,Deposit,16,0,73.94414462032427,edge
300.29,Deposit,17,26,38.23124684123468,edge
5712.45,Transfer,27,7,24.364070497642224,cloud
9055.24,Withdrawal,9,2,88.54501406931857,cloud
8466.93,Transfer,2,4,30.055554502844288,cloud
287.86,Payment,10,3,52.18421706259968,edge
217.35,Deposit,16,4,29.837974683514947,edge
432.62,Transfer,54,16,25.18870950116472,edge
171.77,Payment,76,2,46.185553115750736,edge
174.41,Deposit,15,0,49.57872480002436,edge
400.04,Withdrawal,11,6,44.483239486466616,edge
66.79,Withdrawal,5,3,57.4566365015846,edge
74.51,Transfer,39,12,51.00962379756708,edge
485.38,Transfer,13,3,67.22876858916877,edge
1192.62,Transfer,10,1,89.00380809587128,cloud
2912.8,Transfer,7,2,91.07173302464439,cloud
5051.79,Transfer,11,4,20.894138854584348,cloud
445.23,Payment,17,3,84.8220565281006,edge
6581.85,Payment,9,1,37.09740631216486,cloud
98.52,Payment,21,2,53.9012347274353,edge
149.01,Transfer,6,0,69.85011253952084,edge
69.65,Deposit,28,0,51.896982189080695,edge
3278.42,Withdrawal,30,0,18.31104742689857,cloud
29.72,Transfer,9,4,28.8830642606491,edge
708.49,Transfer,12,7,46.711021605788375,edge
106.74,Transfer,12,0,32.58261158249236,edge
11.88,Deposit,14,1,16.905289404886936,edge
263.31,Transfer,12,0,73.05541298379902,edge
467.92,Deposit,3,6,19.15311069014763,edge
267.18,Withdrawal,13,2,55.683587442731465,edge
343.23,Transfer,26,17,72.39002195637562,edge
124.1,Deposit,13,0,22.630852722021515,edge
74.22,Withdrawal,10,4,59.35541593367855,edge
1280.39,Withdrawal,15,1,20.73315020568804,cloud
56.0,Payment,12,8,81.21776116929229,edge
182.43,Transfer,22,0,78.0644147992982,edge
449.67,Payment,6,0,73.23730184991157,edge
386.52,Payment,15,9,45.61028639708651,edge
70.11,Transfer,26,6,20.821175822179242,edge
353.77,Transfer,66,3,29.59334578376939,edge
905.18,Transfer,17,2,39.693988726478366,edge
1097.46,Withdrawal,17,0,47.12053179306405,cloud
1259.49,Payment,1,5,19.91648017193819,edge
144.39,Deposit,22,4,46.51664180557987,edge
142.6,Payment,18,7,40.805409926127695,edge
229.93,Withdrawal,13,3,61.810198728241204,edge
225.37,Transfer,7,2,74.50101233465914,edge
430.19,Payment,18,4,83.5646862277213,edge
9803.5,Payment,37,2,12.994183085450377,cloud
435.2,Withdrawal,3,5,94.5183757561779,cloud
160.05,Transfer,19,5,72.57539594742366,edge
4892.64,Payment,17,1,83.74429060761003,cloud
475.67,Deposit,22,9,15.236467190488598,edge
496.07,Transfer,12,7,44.56155610460339,edge
7230.21,Withdrawal,4,10,51.003022315660736,cloud
8786.58,Payment,26,2,93.15066154370415,cloud
1778.82,Transfer,5,2,71.05802196293034,edge
93.75,Transfer,3,8,92.15138334016736,cloud
366.12,Withdrawal,12,2,44.23200904835456,edge
8678.16,Transfer,2,5,51.85122493846255,cloud
286.0,Deposit,7,3,62.97039080649729,edge
418.39,Deposit,22,0,32.25131460879176,edge
2385.14,Payment,5,0,55.17451761249006,edge
6486.3,Payment,21,4,81.93154033529258,cloud
357.33,Withdrawal,23,27,19.010908074360756,edge
61.23,Deposit,36,4,68.52098477926188,edge
8162.77,Transfer,10,0,89.99606113075569,cloud
361.62,Deposit,50,2,50.25496810771887,edge
426.7,Payment,28,3,19.99070831204975,edge
6896.77,Withdrawal,19,12,62.42597064271069,cloud
465.28,Withdrawal,21,1,81.86642280609621,edge
152.54,Withdrawal,9,0,36.51341154452133,edge
208.64,Transfer,30,0,77.44073181662179,edge
178.86,Transfer,11,9,66.59028438613082,edge
171.03,Deposit,18,4,87.27660214250372,cloud
261.97,Payment,36,7,34.36943214525867,edge
6700.42,Payment,10,2,76.1904456608307,cloud
7902.24,Withdrawal,5,4,74.74285841229369,cloud
211.86,Deposit,41,3,12.40867266122473,edge
6467.41,Deposit,13,2,81.26733277195783,cloud
7453.02,Transfer,43,0,24.901595793809594,cloud
8632.57,Deposit,4,3,12.353402079659864,cloud
391.71,Payment,33,2,14.020583752940734,edge
3488.02,Withdrawal,20,4,37.53083640184859,cloud
47.65,Payment,37,0,60.74014367353459,edge
3434.45,Payment,11,0,65.77992172010615,cloud
226.05,Payment,19,6,75.52167668877053,edge
2500.7,Transfer,7,2,11.52556977721607,edge
1187.22,Deposit,7,0,41.50948643677533,edge
5874.5,Deposit,26,3,15.53623924218995,cloud
4156.16,Payment,9,6,65.41652692921699,cloud
6049.67,Transfer,36,3,54.62148901516494,cloud
138.33,Transfer,34,2,38.06234369512124,edge
193.27,Transfer,12,2,88.67401715236164,cloud
7941.77,Withdrawal,22,17,23.02166888714396,cloud
566.92,Payment,27,4,15.42346070111696,edge
3435.9,Deposit,2,4,89.83886796358358,cloud
3343.14,Deposit,18,4,89.15325933703306,cloud
6441.03,Withdrawal,3,50,75.51052184199145,cloud
824.35,Withdrawal,24,3,12.062276923424278,edge
8119.1,Transfer,9,2,44.07254459375965,cloud
6676.19,Payment,9,8,12.787376804805845,cloud
363.2,Payment,9,8,67.26938064236433,edge
436.52,Payment,0,3,19.166431992318703,edge
8826.63,Withdrawal,2,6,44.7497078284824,cloud
252.54,Withdrawal,12,5,50.31776891777711,edge
405.55,Withdrawal,12,5,42.46996431830556,edge
291.21,Withdrawal,28,8,43.28430461776322,edge
150.49,Payment,8,2,29.228045073983257,edge
101.95,Transfer,23,16,85.38085187544198,cloud
338.98,Transfer,13,9,17.005855475606246,edge
1402.63,Withdrawal,11,0,23.37248890698858,cloud
4046.97,Payment,5,0,17.379210515307506,cloud
15.85,Payment,31,4,48.67731510810107,edge
120.81,Transfer,40,6,28.31435192591043,edge
373.29,Payment,6,7,15.508020603097307,edge
242.22,Deposit,30,1,59.07216890155706,edge
289.05,Deposit,35,8,32.88192527708074,edge
184.95,Transfer,41,0,50.29587195627194,edge
12.9,Payment,24,1,87.31419584739024,cloud
51.53,Payment,15,7,89.56028177013943,cloud
8516.96,Deposit,32,0,39.72766526459723,cloud
440.7,Withdrawal,12,18,67.69063840859478,edge
26.99,Payment,15,0,11.594823689476744,edge
268.2,Transfer,16,2,80.38340520725082,edge
450.77,Deposit,3,4,60.87439100036482,edge
594.4,Withdrawal,10,19,62.51395805890722,edge
210.3,Deposit,17,1,17.364932301225018,edge
6019.15,Payment,9,5,35.17963084824143,cloud
7641.66,Withdrawal,26,5,48.264438517723114,cloud
418.51,Deposit,12,7,86.7265078485182,cloud
74.76,Deposit,6,0,60.09754889174195,edge
309.41,Payment,23,1,30.24096517565682,edge
349.43,Transfer,32,3,53.56414282417232,edge
2216.55,Withdrawal,33,1,93.01303513101342,cloud
153.55,Transfer,14,0,65.31859049750528,edge
259.86,Transfer,23,0,28.900590316014085,edge
431.32,Deposit,1,0,44.68247046197246,edge
6753.49,Deposit,38,0,53.44930111726198,cloud
9078.74,Deposit,22,4,27.934878051861542,cloud
9286.51,Deposit,2,25,16.81222898375872,edge
91.2,Withdrawal,2,0,75.90830826665999,edge
3032.5,Deposit,28,6,61.24446621225805,cloud
5778.42,Transfer,10,4,92.28737735422033,cloud
273.65,Transfer,1,0,13.984404383426389,edge
360.89,Withdrawal,28,4,79.47406187708336,edge
106.42,Transfer,4,0,79.64569957814511,edge
399.44,Payment,23,5,44.85219483177697,edge
5107.38,Deposit,45,5,83.33651485646244,cloud
329.12,Payment,11,3,40.989347502378465,edge
169.86,Transfer,24,9,56.911023099764755,edge
8002.12,Deposit,33,0,70.37626954452597,cloud
167.9,Withdrawal,29,1,58.364627062505924,edge
268.28,Withdrawal,8,7,60.638577079816145,edge
451.58,Payment,2,2,30.771006825161365,edge
202.02,Withdrawal,4,1,59.19557691261468,edge
192.53,Deposit,24,11,23.66405357419174,edge
478.31,Deposit,12,5,28.058293564019163,edge
361.64,Withdrawal,28,15,41.98788744209516,edge
6624.02,Payment,18,1,89.3937603554152,cloud
438.45,Transfer,29,15,28.889602056108746,edge
41.57,Payment,9,6,38.41458600703069,edge
2532.09,Deposit,33,0,76.20721316027472,edge
308.18,Transfer,12,3,87.78908739254652,cloud
123.2,Transfer,23,2,54.192923604024095,edge
1149.37,Payment,42,4,69.12354755225309,edge
300.31,Transfer,21,7,49.43545497128462,edge
122.76,Transfer,19,17,12.857379535742052,edge
275.24,Deposit,12,3,91.99108030947781,cloud
374.27,Withdrawal,9,0,11.772423771081836,edge
8599.17,Withdrawal,31,5,72.71502261390997,cloud
282.52,Deposit,65,1,94.76768167014451,cloud
377.22,Payment,10,0,72.1465725786129,edge
208.41,Transfer,3,7,66.62444877653832,edge
64.78,Payment,40,10,76.58389402899368,edge
332.43,Payment,12,0,26.05994954251704,edge
325.64,Transfer,48,2,29.678872649329566,edge
293.13,Transfer,18,2,34.003652653114514,edge
2976.17,Payment,24,0,81.37629070442209,edge
116.56,Payment,26,2,18.35220329142301,edge
7583.81,Deposit,42,1,89.45771647861791,cloud
479.27,Withdrawal,1,12,33.953541020852455,edge
9485.49,Withdrawal,1,13,47.34604975624605,cloud
63.75,Deposit,40,3,46.23875689361028,edge
98.39,Withdrawal,10,5,62.42972458600352,edge
312.59,Withdrawal,15,4,14.680924817107005,edge
62.31,Transfer,4,7,83.89964228925828,edge
456.77,Withdrawal,14,3,33.40240591021576,edge
2532.66,Transfer,12,0,11.999820115565615,edge
2776.8,Withdrawal,11,1,22.300086169765606,cloud
52.27,Payment,67,0,75.50056989784787,edge
6537.59,Deposit,23,16,65.85365215127982,edge
246.61,Payment,54,0,91.65252345671807,cloud
6058.99,Payment,23,9,54.731339945898796,cloud
181.6,Withdrawal,16,3,47.46047258317858,edge
446.39,Payment,7,1,93.7068707233526,cloud
6408.07,Payment,4,7,12.134885013935953,cloud
66.19,Transfer,4,3,20.128643334709253,edge
346.45,Withdrawal,32,2,10.381872112681428,edge
185.06,Transfer,23,19,63.70304868445902,edge
806.19,Deposit,13,1,15.82687989015236,edge
116.04,Deposit,20,3,67.53392841432719,edge
173.57,Payment,10,0,13.307141391071458,edge
1709.06,Withdrawal,8,0,35.876594892291905,cloud
179.08,Payment,10,0,10.188245252794461,edge
3781.16,Payment,67,0,70.1097951670096,cloud
26.74,Transfer,21,1,53.698428192197284,edge
196.97,Deposit,19,1,38.093448713719134,edge
351.58,Deposit,9,0,10.898497597647808,edge
2042.07,Deposit,11,1,60.23649995202499,edge
169.29,Transfer,18,0,85.35904006928754,cloud
5881.03,Withdrawal,26,6,88.22953380573438,cloud
8151.08,Withdrawal,7,23,21.65456278693687,cloud
5544.16,Payment,6,0,49.366995116168624,cloud
362.86,Withdrawal,50,2,19.148112550959127,edge
18.83,Payment,7,3,45.12106063029402,edge
4609.64,Deposit,8,0,82.21992953544314,cloud
7026.37,Deposit,38,0,66.33119289330317,cloud
44.86,Payment,23,4,29.266987428404057,edge
277.85,Payment,11,1,66.7267161030103,edge
54.92,Deposit,40,0,11.720398463731966,edge
474.39,Payment,22,2,33.82586929125271,edge
358.93,Deposit,26,4,63.51267211660683,edge
20.47,Transfer,17,2,82.32418552495002,edge
3395.93,Withdrawal,8,3,40.38052722103279,cloud
269.5,Deposit,2,0,46.38832161712015,edge
265.88,Payment,23,0,81.59139050312714,edge
435.11,Withdrawal,44,0,83.29692375614123,edge
5282.64,Transfer,13,0,69.52582286749735,cloud
166.2,Deposit,4,3,46.538637277387814,edge
156.94,Transfer,11,2,69.57304687481658,edge
323.17,Withdrawal,18,7,17.038119653256114,edge
461.1,Withdrawal,31,0,58.57387568604869,edge
2052.3,Deposit,21,0,85.97165450789412,cloud
50.08,Deposit,3,9,90.8331971758856,cloud
347.75,Deposit,17,3,49.24137121274159,edge
428.12,Deposit,14,1,81.74882739950503,edge
252.89,Withdrawal,1,2,68.8706664671792,edge
189.51,Deposit,29,12,63.99713753572046,edge
41.29,Deposit,9,3,90.24081114266781,cloud
155.38,Payment,15,2,73.5903383188369,edge
6562.08,Withdrawal,18,1,61.91570368428142,cloud
447.08,Payment,36,0,61.52090095044582,edge
110.44,Deposit,26,0,25.710650905647555,edge
4030.93,Deposit,44,1,37.537614884386485,cloud
152.34,Withdrawal,7,8,19.899395240344443,edge
100.85,Transfer,56,3,90.22894298808306,cloud
195.99,Withdrawal,9,3,49.352534211832875,edge
406.13,Deposit,11,2,13.251868005362022,edge
419.69,Payment,21,13,79.4524409390582,edge
268.58,Withdrawal,3,4,26.023466569721947,edge
420.96,Transfer,38,1,14.146512967958847,edge
25.8,Withdrawal,18,5,88.34561515711484,cloud
7530.96,Deposit,16,4,75.43156125888243,cloud
77.74,Transfer,22,0,45.79467929607842,edge
277.25,Transfer,4,1,26.817795039953754,edge
472.38,Transfer,22,4,19.137035901970116,edge
6178.85,Deposit,32,23,73.08208199085672,edge
173.04,Deposit,9,2,54.69194754950328,edge
5187.86,Payment,8,2,71.26567534886688,cloud
2278.99,Deposit,12,23,84.48979661612223,edge
6536.22,Payment,35,0,21.947493439373837,cloud
9539.28,Transfer,17,0,23.121984113309395,cloud
425.34,Payment,15,4,13.14009563693212,edge
394.48,Deposit,9,1,46.156734638465885,edge
36.15,Transfer,5,6,53.46436616754961,edge
174.98,Payment,7,4,29.91889525822985,edge
382.54,Payment,62,2,74.15281768987269,edge
140.38,Payment,1,0,18.28787772095492,edge
289.96,Deposit,26,0,91.32840596881333,cloud
101.92,Withdrawal,16,10,25.493361124471733,edge
296.69,Withdrawal,4,0,57.119396116649064,edge
391.3,Transfer,6,7,65.38902265809833,edge
117.8,Payment,6,6,47.91940436866664,edge
176.9,Payment,4,2,11.958161851007363,edge
494.0,Deposit,30,0,45.865739057510226,edge
7403.8,Deposit,24,10,61.394842296658354,cloud
292.54,Payment,19,0,87.76175977036051,cloud
377.91,Transfer,17,10,13.667879543550198,edge
298.86,Transfer,47,8,92.13630480506743,cloud
455.59,Transfer,3,9,24.064708187018255,edge
4966.39,Transfer,8,6,31.67969779468376,cloud
204.56,Payment,11,17,89.69135428846616,cloud
424.14,Payment,57,11,35.592073120025866,edge
492.29,Withdrawal,36,0,53.12214017857371,edge
451.67,Withdrawal,3,2,88.30802038712139,cloud
371.45,Withdrawal,9,1,54.5317585265736,edge
99.33,Transfer,26,0,75.83026889430748,edge
3066.06,Withdrawal,5,0,47.91881476286418,cloud
192.73,Withdrawal,27,5,16.545437810493688,edge
219.63,Payment,1,0,48.25726616903361,edge
87.07,Withdrawal,23,17,75.61817369551241,edge
4129.74,Withdrawal,13,1,59.49614289784699,cloud
123.51,Deposit,5,4,72.28089427615458,edge
405.21,Payment,15,2,41.32064371218826,edge
9722.64,Deposit,29,6,49.08767539680014,cloud
94.72,Transfer,2,2,92.95245949545772,cloud
237.44,Deposit,45,2,87.09423043050352,cloud
7061.1,Payment,11,0,69.32880318477284,cloud
263.24,Payment,28,7,85.11615726444018,cloud
5292.78,Deposit,26,5,36.915530861363386,cloud
264.92,Deposit,5,0,20.837239483860614,edge
409.47,Payment,14,3,42.57204019397268,edge
4935.92,Deposit,7,7,50.36772781046216,cloud
218.68,Deposit,14,11,68.78250744279799,edge
1889.57,Withdrawal,2,2,31.72439864808871,cloud
335.68,Payment,22,0,80.68286836778309,edge
171.05,Payment,15,0,80.23100669371307,edge
414.45,Deposit,18,10,23.925981736472536,edge
6972.72,Payment,23,6,47.344619376097754,cloud
367.16,Payment,48,1,85.52235170581517,cloud
184.22,Deposit,17,0,44.87960438956061,edge
1449.6,Deposit,25,6,65.65499118575366,edge
226.92,Transfer,25,0,66.28356931147124,edge
172.1,Payment,10,5,11.764314888356889,edge
127.41,Withdrawal,17,1,58.87694081687516,edge
4850.32,Transfer,44,2,86.05154467886562,cloud
2121.49,Withdrawal,26,1,75.30829000167398,cloud
1206.64,Transfer,22,0,60.8398156466676,edge
66.27,Withdrawal,5,2,20.645386897529185,edge
2646.59,Deposit,13,3,55.42380838969671,edge
104.99,Deposit,34,3,67.9629971884529,edge
371.7,Transfer,30,4,85.96219085871198,cloud
733.78,Payment,37,1,16.0847002388499,edge
212.98,Payment,22,6,47.08889878291542,edge
418.25,Payment,14,2,76.95666355329094,edge
23.33,Withdrawal,27,0,22.31868308678193,edge
2788.79,Transfer,20,3,48.830431804616765,edge
2574.01,Transfer,57,2,93.9424138601719,cloud
378.88,Payment,21,14,30.392881918498542,edge
435.61,Deposit,5,1,55.857641433720964,edge
